date,state,district,year,month,rain_mean,temp_mean,Latitude,Longitude,temp_min,temp_max,PET,D,SPEI_3,SPEI3_Class
01-01-2013,West Bengal,24 Paraganas North,2013,1,0.134015656,18.12549526,22.72714059,88.73013177,17.29190063,18.99111938,34.44693586,-34.31292021,,
01-02-2013,West Bengal,24 Paraganas North,2013,2,0.350749288,21.7493757,22.72714059,88.73013177,21.13626099,22.44094849,34.87958425,-34.52883496,,
01-03-2013,West Bengal,24 Paraganas North,2013,3,0.241007069,27.17408098,22.72714059,88.73013177,26.6461792,27.64813232,44.38517846,-44.14417139,,
01-04-2013,West Bengal,24 Paraganas North,2013,4,1.896133423,29.63849051,22.72714059,88.73013177,29.36053467,29.95623779,38.92355544,-37.02742202,0.150142905,Normal
01-05-2013,West Bengal,24 Paraganas North,2013,5,3.881237793,29.41570871,22.72714059,88.73013177,28.85610962,30.01235962,58.50641257,-54.62517477,,
01-06-2013,West Bengal,24 Paraganas North,2013,6,7.1117933,28.48366002,22.72714059,88.73013177,28.34191895,28.68371582,30.53826411,-23.42647081,,
01-07-2013,West Bengal,24 Paraganas North,2013,7,7.401429095,27.99844099,22.72714059,88.73013177,27.85910034,28.10324097,26.16438691,-18.76295781,,
01-08-2013,West Bengal,24 Paraganas North,2013,8,11.69235665,27.56633998,22.72714059,88.73013177,27.39797974,27.69876099,27.74894831,-16.05659166,-0.346729569,Normal
01-09-2013,West Bengal,24 Paraganas North,2013,9,8.340837751,27.47004046,22.72714059,88.73013177,27.36953735,27.6312561,22.94334108,-14.60250333,-1.294501299,Moderate Drought
01-10-2013,West Bengal,24 Paraganas North,2013,10,9.994689941,25.68278111,22.72714059,88.73013177,25.44723511,26.02731323,29.55672182,-19.56203188,0.83380615,Normal
01-11-2013,West Bengal,24 Paraganas North,2013,11,0.003970308,22.45261754,22.72714059,88.73013177,21.88079834,23.24798584,34.70742363,-34.70345333,1.422672036,Moderately Wet
01-12-2013,West Bengal,24 Paraganas North,2013,12,0.023201316,20.10609654,22.72714059,88.73013177,19.49526978,20.92495728,31.73828736,-31.71508604,,
01-01-2014,West Bengal,24 Paraganas North,2014,1,0.019346671,18.40057547,22.72714059,88.73013177,17.80392456,19.24142456,31.92585875,-31.90651208,,
01-02-2014,West Bengal,24 Paraganas North,2014,2,1.529315839,21.09537877,22.72714059,88.73013177,20.24655151,22.05514526,40.3874966,-38.85818076,,
01-03-2014,West Bengal,24 Paraganas North,2014,3,0.518680899,26.26401716,22.72714059,88.73013177,25.09420776,27.25631714,63.88146834,-63.36278744,,
01-04-2014,West Bengal,24 Paraganas North,2014,4,0.718789237,30.98924386,22.72714059,88.73013177,30.45425415,31.3878479,50.11523374,-49.3964445,-4.762118502,Severe Drought
01-05-2014,West Bengal,24 Paraganas North,2014,5,3.284643119,31.13000837,22.72714059,88.73013177,30.59262085,31.5574646,55.38534529,-52.10070217,,
01-06-2014,West Bengal,24 Paraganas North,2014,6,10.88139125,29.46621094,22.72714059,88.73013177,29.34991455,29.6506958,29.25558454,-18.37419329,,
01-07-2014,West Bengal,24 Paraganas North,2014,7,8.272619629,28.15083357,22.72714059,88.73013177,28.05758667,28.21383667,21.00115812,-12.72853849,,
01-08-2014,West Bengal,24 Paraganas North,2014,8,10.79077846,28.00429164,22.72714059,88.73013177,27.88079834,28.11126709,24.52446824,-13.73368978,0.62272299,Normal
01-09-2014,West Bengal,24 Paraganas North,2014,9,5.770087542,27.74259208,22.72714059,88.73013177,27.59945679,27.94711304,26.60241877,-20.83233123,-0.979459722,Normal
01-10-2014,West Bengal,24 Paraganas North,2014,10,2.041330174,26.33457031,22.72714059,88.73013177,26.00454712,26.83462524,35.88674713,-33.84541695,-1.967038614,Severe Drought
01-11-2014,West Bengal,24 Paraganas North,2014,11,0.003103953,23.72125767,22.72714059,88.73013177,23.05496216,24.56472778,37.62179182,-37.61868786,-6.360938869,Severe Drought
01-12-2014,West Bengal,24 Paraganas North,2014,12,0.176873766,19.70458636,22.72714059,88.73013177,19.10397339,20.45748901,30.55412701,-30.37725324,,
01-01-2015,West Bengal,24 Paraganas North,2015,1,0.689990125,19.05459682,22.72714059,88.73013177,18.6991272,19.60733032,25.83487389,-25.14488377,,
01-02-2015,West Bengal,24 Paraganas North,2015,2,0.87860914,22.61470075,22.72714059,88.73013177,21.94918823,23.05661011,32.8378212,-31.95921206,,
01-03-2015,West Bengal,24 Paraganas North,2015,3,1.648240226,26.149006,22.72714059,88.73013177,25.53884888,26.7361145,47.41287436,-45.76463413,,
01-04-2015,West Bengal,24 Paraganas North,2015,4,7.162130301,27.7745745,22.72714059,88.73013177,27.30883789,28.07055664,42.28503074,-35.12290044,0.51266186,Normal
01-05-2015,West Bengal,24 Paraganas North,2015,5,1.4409935,30.43157087,22.72714059,88.73013177,30.08480835,30.9012146,50.21987771,-48.77888421,,
01-06-2015,West Bengal,24 Paraganas North,2015,6,10.47060896,29.1150286,22.72714059,88.73013177,28.80978394,29.43283081,41.79313559,-31.32252663,,
01-07-2015,West Bengal,24 Paraganas North,2015,7,22.47494245,27.39094936,22.72714059,88.73013177,27.25149536,27.51321411,26.73060087,-4.255658423,,
01-08-2015,West Bengal,24 Paraganas North,2015,8,8.263574219,28.14132254,22.72714059,88.73013177,28.03384399,28.24087524,23.31357367,-15.04999946,0.227447614,Normal
01-09-2015,West Bengal,24 Paraganas North,2015,9,5.735879517,28.34375349,22.72714059,88.73013177,28.20608521,28.50296021,24.90738261,-19.17150309,0.292817673,Normal
01-10-2015,West Bengal,24 Paraganas North,2015,10,1.547696795,26.78822893,22.72714059,88.73013177,26.22042847,27.32199097,41.76577094,-40.21807415,-3.162837616,Severe Drought
01-11-2015,West Bengal,24 Paraganas North,2015,11,0.086554738,24.42166922,22.72714059,88.73013177,23.81140137,25.05358887,34.7010956,-34.61454086,-6.360938869,Severe Drought
01-12-2015,West Bengal,24 Paraganas North,2015,12,0.593738229,20.89165737,22.72714059,88.73013177,20.31185913,21.64974976,31.33873795,-30.74499972,,
01-01-2016,West Bengal,24 Paraganas North,2016,1,0.484768295,19.61211635,22.72714059,88.73013177,18.87573242,20.3503418,33.41750018,-32.93273188,,
01-02-2016,West Bengal,24 Paraganas North,2016,2,2.15319737,24.32280622,22.72714059,88.73013177,23.67654419,24.76052856,35.07092247,-32.9177251,,
01-03-2016,West Bengal,24 Paraganas North,2016,3,1.262322998,27.67626256,22.72714059,88.73013177,27.42196655,28.1368103,37.90899747,-36.64667447,,
01-04-2016,West Bengal,24 Paraganas North,2016,4,0.921881104,31.36430664,22.72714059,88.73013177,30.59695435,32.06765747,63.38392523,-62.46204412,-2.096506515,Severe Drought
01-05-2016,West Bengal,24 Paraganas North,2016,5,8.898135812,29.85450963,22.72714059,88.73013177,29.5447998,30.09558105,40.75535329,-31.85721748,,
01-06-2016,West Bengal,24 Paraganas North,2016,6,5.138111659,29.14201137,22.72714059,88.73013177,29.02789307,29.29937744,27.60366329,-22.46555163,,
01-07-2016,West Bengal,24 Paraganas North,2016,7,11.13668039,27.87556152,22.72714059,88.73013177,27.79431152,27.97595215,22.50765411,-11.37097372,,
01-08-2016,West Bengal,24 Paraganas North,2016,8,13.35614624,27.78797782,22.72714059,88.73013177,27.73440552,27.85354614,17.54961774,-4.193471497,1.0296426,Moderately Wet
01-09-2016,West Bengal,24 Paraganas North,2016,9,7.783728899,27.72457101,22.72714059,88.73013177,27.62423706,27.84884644,21.37411622,-13.59038733,1.312016873,Moderately Wet
01-10-2016,West Bengal,24 Paraganas North,2016,10,3.414375305,26.68214809,22.72714059,88.73013177,26.45904541,27.14263916,32.82316847,-29.40879317,1.134001739,Moderately Wet
01-11-2016,West Bengal,24 Paraganas North,2016,11,1.60204337,23.19837123,22.72714059,88.73013177,22.8572998,23.83972168,29.96607258,-28.36402921,1.159117812,Moderately Wet
01-12-2016,West Bengal,24 Paraganas North,2016,12,0.00337126,20.81544364,22.72714059,88.73013177,20.38754272,21.33480835,26.31787272,-26.31450146,,
01-01-2017,West Bengal,24 Paraganas North,2017,1,0.018750043,19.44417899,22.72714059,88.73013177,18.89334106,20.07693481,29.80457432,-29.78582427,,
01-02-2017,West Bengal,24 Paraganas North,2017,2,0.04393799,23.31979632,22.72714059,88.73013177,22.62319946,23.97476196,36.91028835,-36.86635036,,
01-03-2017,West Bengal,24 Paraganas North,2017,3,2.941648647,25.51319406,22.72714059,88.73013177,25.15945435,25.71609497,31.86101673,-28.91936809,,
01-04-2017,West Bengal,24 Paraganas North,2017,4,1.782889012,29.42128209,22.72714059,88.73013177,28.94979858,29.84628296,47.53087866,-45.74798965,0.668010519,Normal
01-05-2017,West Bengal,24 Paraganas North,2017,5,2.928031703,30.70119978,22.72714059,88.73013177,30.19528198,31.10348511,53.26415758,-50.33612588,,
01-06-2017,West Bengal,24 Paraganas North,2017,6,10.28795951,29.2881522,22.72714059,88.73013177,29.05578613,29.62805176,40.20157716,-29.91361765,,
01-07-2017,West Bengal,24 Paraganas North,2017,7,16.22257429,27.79527414,22.72714059,88.73013177,27.7036438,27.90090942,23.41452597,-7.191951675,,
01-08-2017,West Bengal,24 Paraganas North,2017,8,10.75161307,28.07995605,22.72714059,88.73013177,28.00021362,28.17208862,21.21371616,-10.46210309,0.441689447,Normal
01-09-2017,West Bengal,24 Paraganas North,2017,9,9.47164481,28.23063267,22.72714059,88.73013177,28.05496216,28.36550903,25.41200209,-15.94035728,0.877827099,Normal
01-10-2017,West Bengal,24 Paraganas North,2017,10,7.780630057,26.65706961,22.72714059,88.73013177,26.41482544,27.01248169,30.67342514,-22.89279508,0.930780894,Normal
01-11-2017,West Bengal,24 Paraganas North,2017,11,1.686732374,22.6814488,22.72714059,88.73013177,22.32296753,23.41085815,31.13600395,-29.44927158,1.476631892,Moderately Wet
01-12-2017,West Bengal,24 Paraganas North,2017,12,2.096705845,20.23197196,22.72714059,88.73013177,19.83425903,20.85964966,26.96791558,-24.87120974,,
01-01-2018,West Bengal,24 Paraganas North,2018,1,0.000847368,17.71386021,22.72714059,88.73013177,16.9647522,18.57608032,33.15988843,-33.15904106,,
01-02-2018,West Bengal,24 Paraganas North,2018,2,0.16372588,23.51937605,22.72714059,88.73013177,22.72930908,24.13165283,37.77977898,-37.6160531,,
01-03-2018,West Bengal,24 Paraganas North,2018,3,0.815143204,27.37214355,22.72714059,88.73013177,26.86740112,27.724823,41.24012304,-40.42497984,,
01-04-2018,West Bengal,24 Paraganas North,2018,4,3.569185529,28.36729213,22.72714059,88.73013177,27.98721313,28.74111938,42.61473374,-39.04554821,-0.036336942,Normal
01-05-2018,West Bengal,24 Paraganas North,2018,5,7.781896973,28.56875,22.72714059,88.73013177,28,28.921875,51.30414931,-43.52225234,,
01-06-2018,West Bengal,24 Paraganas North,2018,6,9.932219587,29.35604422,22.72714059,88.73013177,29.20236206,29.52072144,30.02816563,-20.09594604,,
01-07-2018,West Bengal,24 Paraganas North,2018,7,11.93631853,28.19663086,22.72714059,88.73013177,28.13876343,28.27548218,19.66436374,-7.728045213,,
01-08-2018,West Bengal,24 Paraganas North,2018,8,8.435682896,28.14678432,22.72714059,88.73013177,28.09823608,28.21737671,17.68774518,-9.252062283,1.081721348,Moderately Wet
01-09-2018,West Bengal,24 Paraganas North,2018,9,6.300068883,28.21481585,22.72714059,88.73013177,28.11392212,28.37368774,23.23362012,-16.93355124,0.843131482,Normal
01-10-2018,West Bengal,24 Paraganas North,2018,10,3.724717494,26.3512207,22.72714059,88.73013177,25.78671265,26.96054077,42.69142768,-38.96671019,-1.385576615,Moderate Drought
01-11-2018,West Bengal,24 Paraganas North,2018,11,0.179776137,24.0209647,22.72714059,88.73013177,23.67526245,24.64987183,30.44553082,-30.26575469,-3.951534258,Severe Drought
01-12-2018,West Bengal,24 Paraganas North,2018,12,0.818666131,19.25563965,22.72714059,88.73013177,18.86819458,19.95803833,27.08883307,-26.27016694,,
01-01-2019,West Bengal,24 Paraganas North,2019,1,0.03248867,19.15448172,22.72714059,88.73013177,18.59884644,19.99142456,32.07746842,-32.04497975,,
01-02-2019,West Bengal,24 Paraganas North,2019,2,2.281671797,22.5053275,22.72714059,88.73013177,21.89093018,22.99835205,32.74895292,-30.46728112,,
01-03-2019,West Bengal,24 Paraganas North,2019,3,2.273546709,25.37072056,22.72714059,88.73013177,25.20236206,25.68869019,29.6828751,-27.40932839,,
01-04-2019,West Bengal,24 Paraganas North,2019,4,2.048028128,28.84774344,22.72714059,88.73013177,28.40042114,29.04104614,39.69166216,-37.64363403,2.022289877,Severely Wet
01-05-2019,West Bengal,24 Paraganas North,2019,5,3.135337612,30.7159947,22.72714059,88.73013177,30.45321655,30.92977905,38.59543643,-35.46009882,,
01-06-2019,West Bengal,24 Paraganas North,2019,6,10.16409912,29.8177839,22.72714059,88.73013177,29.49914551,30.12609863,42.55193609,-32.38783697,,
01-07-2019,West Bengal,24 Paraganas North,2019,7,7.085191999,29.00830427,22.72714059,88.73013177,28.8420105,29.15255737,30.15965185,-23.07445986,,
01-08-2019,West Bengal,24 Paraganas North,2019,8,13.06093924,28.3388916,22.72714059,88.73013177,28.27990723,28.3951416,17.46809632,-4.407157084,-0.474118944,Normal
01-09-2019,West Bengal,24 Paraganas North,2019,9,7.776574707,27.65293666,22.72714059,88.73013177,27.59579468,27.7774353,19.19096421,-11.41438951,0.237392926,Normal
01-10-2019,West Bengal,24 Paraganas North,2019,10,5.278944615,26.41768624,22.72714059,88.73013177,26.03805542,26.91110229,36.87317224,-31.59422763,1.113492942,Moderately Wet
01-11-2019,West Bengal,24 Paraganas North,2019,11,4.440007237,23.89115165,22.72714059,88.73013177,23.39450073,24.62496948,34.10306373,-29.66305649,0.993866751,Normal
01-12-2019,West Bengal,24 Paraganas North,2019,12,0.396462277,19.76786412,22.72714059,88.73013177,19.19442749,20.56942749,30.84762389,-30.45116161,,
01-01-2020,West Bengal,24 Paraganas North,2020,1,0.810860225,18.48901018,22.72714059,88.73013177,17.95446777,19.1829834,29.58616346,-28.77530323,,
01-02-2020,West Bengal,24 Paraganas North,2020,2,0.249316515,21.01586217,22.72714059,88.73013177,20.3644104,21.71792603,36.1126416,-35.86332509,,
01-03-2020,West Bengal,24 Paraganas North,2020,3,1.173306165,25.93741629,22.72714059,88.73013177,25.27832031,26.41894531,46.05497376,-44.8816676,,
01-04-2020,West Bengal,24 Paraganas North,2020,4,9.007087926,28.20011684,22.72714059,88.73013177,27.77349854,28.48638916,41.28925911,-32.28217118,0.4907244,Normal
01-05-2020,West Bengal,24 Paraganas North,2020,5,5.428395299,28.65253906,22.72714059,88.73013177,28.33853149,28.86001587,38.656381,-33.2279857,,
01-06-2020,West Bengal,24 Paraganas North,2020,6,8.990992955,28.72474714,22.72714059,88.73013177,28.59796143,28.87139893,27.4565313,-18.46553834,,
01-07-2020,West Bengal,24 Paraganas North,2020,7,9.484239851,28.67609166,22.72714059,88.73013177,28.56838989,28.81448364,26.65751911,-17.17327926,,
01-08-2020,West Bengal,24 Paraganas North,2020,8,12.19257289,28.30019531,22.72714059,88.73013177,28.22134399,28.36978149,19.80897418,-7.616401293,0.722898948,Normal
01-09-2020,West Bengal,24 Paraganas North,2020,9,6.853372628,28.43937291,22.72714059,88.73013177,28.36526489,28.56057739,20.2444189,-13.39104627,0.331578762,Normal
01-10-2020,West Bengal,24 Paraganas North,2020,10,5.345290266,27.42054269,22.72714059,88.73013177,27.23867798,27.75234985,28.92506677,-23.57977651,1.356791266,Moderately Wet
01-11-2020,West Bengal,24 Paraganas North,2020,11,0.303779984,23.2290911,22.72714059,88.73013177,22.76028442,23.95950317,33.13258432,-32.82880433,1.331106881,Moderately Wet
01-12-2020,West Bengal,24 Paraganas North,2020,12,0.004431722,19.89690465,22.72714059,88.73013177,19.38446045,20.62078857,29.35123829,-29.34680657,,
01-01-2021,West Bengal,24 Paraganas North,2021,1,0.022450982,19.80931396,22.72714059,88.73013177,19.12103271,20.65032959,34.21089999,-34.18844901,,
01-02-2021,West Bengal,24 Paraganas North,2021,2,0.068702337,22.19477539,22.72714059,88.73013177,21.63925171,22.85995483,34.11824676,-34.04954443,,
01-03-2021,West Bengal,24 Paraganas North,2021,3,0.32467417,27.87717634,22.72714059,88.73013177,27.34017944,28.27182007,43.46857778,-43.14390361,,
01-04-2021,West Bengal,24 Paraganas North,2021,4,0.46342817,29.84990234,22.72714059,88.73013177,29.73745728,30.04214478,27.96121498,-27.49778681,1.355777039,Moderately Wet
01-05-2021,West Bengal,24 Paraganas North,2021,5,5.831696865,29.36139439,22.72714059,88.73013177,28.84225464,29.72311401,51.00714433,-45.17544746,,
01-06-2021,West Bengal,24 Paraganas North,2021,6,13.81249128,28.56703753,22.72714059,88.73013177,28.32473755,28.7583313,34.45747637,-20.64498509,,
01-07-2021,West Bengal,24 Paraganas North,2021,7,12.47976685,28.30878209,22.72714059,88.73013177,28.20141602,28.42993164,25.48481201,-13.00504516,,
01-08-2021,West Bengal,24 Paraganas North,2021,8,9.905772182,28.02272949,22.72714059,88.73013177,27.94454956,28.10470581,20.45221293,-10.54644075,0.663680397,Normal
01-09-2021,West Bengal,24 Paraganas North,2021,9,10.62520839,27.32874233,22.72714059,88.73013177,27.22366333,27.46389771,21.91286536,-11.28765697,0.739746405,Normal
01-10-2021,West Bengal,24 Paraganas North,2021,10,5.341885812,27.09535784,22.72714059,88.73013177,26.86672974,27.46438599,30.97582476,-25.63393895,1.108654295,Moderately Wet
01-11-2021,West Bengal,24 Paraganas North,2021,11,1.233631788,22.68793945,22.72714059,88.73013177,22.19619751,23.50088501,34.10304326,-32.86941147,1.331988583,Moderately Wet
01-12-2021,West Bengal,24 Paraganas North,2021,12,4.821486991,19.31533552,22.72714059,88.73013177,19.03274536,19.90969849,24.33859173,-19.51710474,,
01-01-2022,West Bengal,24 Paraganas North,2022,1,0.744584547,18.14665527,22.72714059,88.73013177,17.75686646,18.91311646,28.4320089,-27.68742435,,
01-02-2022,West Bengal,24 Paraganas North,2022,2,1.428377206,20.19667969,22.72714059,88.73013177,19.28451538,21.27670288,41.40846863,-39.98009142,,
01-03-2022,West Bengal,24 Paraganas North,2022,3,0.072933674,27.04284319,22.72714059,88.73013177,26.72705078,27.49853516,38.83369194,-38.76075827,,
01-04-2022,West Bengal,24 Paraganas North,2022,4,0.502064678,30.09511719,22.72714059,88.73013177,29.64813232,30.38446045,43.69116663,-43.18910195,-0.719656265,Normal
01-05-2022,West Bengal,24 Paraganas North,2022,5,4.289276123,29.41960449,22.72714059,88.73013177,29.09460449,29.73132324,43.41974297,-39.13046685,,
01-06-2022,West Bengal,24 Paraganas North,2022,6,4.345436314,29.56328474,22.72714059,88.73013177,29.17355347,29.95675659,47.30549918,-42.96006287,,
01-07-2022,West Bengal,24 Paraganas North,2022,7,5.304090227,28.52886091,22.72714059,88.73013177,28.32009888,28.68533325,32.37257754,-27.06848731,,
01-08-2022,West Bengal,24 Paraganas North,2022,8,8.232119315,28.20787179,22.72714059,88.73013177,28.10714722,28.32589722,23.99902401,-15.76690469,-2.42494444,Severe Drought
01-09-2022,West Bengal,24 Paraganas North,2022,9,4.531214251,28.02588588,22.72714059,88.73013177,27.94229126,28.14736938,20.55885356,-16.02763931,-2.631660527,Severe Drought
01-10-2022,West Bengal,24 Paraganas North,2022,10,5.062355695,26.26894531,22.72714059,88.73013177,26.03842163,26.70053101,32.00318747,-26.94083178,-0.301324237,Normal
01-11-2022,West Bengal,24 Paraganas North,2022,11,0.000953279,22.79136789,22.72714059,88.73013177,22.27658081,23.64962769,35.07442662,-35.07347334,0.001510245,Normal
01-12-2022,West Bengal,24 Paraganas North,2022,12,0.004407845,20.36005162,22.72714059,88.73013177,19.77807617,21.25268555,32.44899968,-32.44459184,,
01-01-2023,West Bengal,24 Paraganas North,2023,1,0.006608711,19.7570731,22.72714059,88.73013177,19.03988647,20.57113647,34.18518834,-34.17857963,,
01-02-2023,West Bengal,24 Paraganas North,2023,2,0.046033124,23.09940709,22.72714059,88.73013177,22.38339233,23.81503296,37.78439183,-37.73835871,,
01-03-2023,West Bengal,24 Paraganas North,2023,3,2.140112087,26.16239537,22.72714059,88.73013177,25.51083374,26.76473999,48.53620912,-46.39609703,,
01-04-2023,West Bengal,24 Paraganas North,2023,4,0.852832304,29.54169922,22.72714059,88.73013177,29.29052734,29.91943359,39.91200104,-39.05916873,-0.899833174,Normal
01-05-2023,West Bengal,24 Paraganas North,2023,5,1.455770983,30.30237863,22.72714059,88.73013177,30.07269287,30.61956787,40.99224193,-39.53647095,,
01-06-2023,West Bengal,24 Paraganas North,2023,6,3.724300711,30.71424386,22.72714059,88.73013177,30.40542603,31.2628479,50.69897236,-46.97467165,,
01-07-2023,West Bengal,24 Paraganas North,2023,7,3.182233756,29.01177455,22.72714059,88.73013177,28.88119507,29.10385132,25.53949982,-22.35726607,,
01-08-2023,West Bengal,24 Paraganas North,2023,8,7.350366211,28.58055943,22.72714059,88.73013177,28.42715454,28.73574829,28.7353804,-21.38501418,-2.771326126,Severe Drought
01-09-2023,West Bengal,24 Paraganas North,2023,9,5.076185826,28.23232073,22.72714059,88.73013177,28.17037964,28.33444214,18.47123328,-13.39504745,-2.391154446,Severe Drought
01-10-2023,West Bengal,24 Paraganas North,2023,10,2.67212786,26.97135184,22.72714059,88.73013177,26.56582642,27.56387329,39.91823999,-37.24611213,-2.65117242,Severe Drought
01-11-2023,West Bengal,24 Paraganas North,2023,11,0.547796849,24.56176758,22.72714059,88.73013177,24.0871582,25.02856445,30.30936391,-29.76156706,-0.671713211,Normal
01-12-2023,West Bengal,24 Paraganas North,2023,12,0.849877494,20.54234096,22.72714059,88.73013177,20.2527771,20.98324585,22.94739065,-22.09751316,,
01-01-2024,West Bengal,24 Paraganas North,2024,1,0.361451449,18.46021031,22.72714059,88.73013177,17.97589111,19.12432861,28.5829591,-28.22150765,,
01-02-2024,West Bengal,24 Paraganas North,2024,2,0.306359754,22.39696917,22.72714059,88.73013177,21.83084106,23.11795044,36.46862755,-36.16226779,,
01-03-2024,West Bengal,24 Paraganas North,2024,3,1.805619376,26.26200474,22.72714059,88.73013177,25.58828735,26.78359985,47.49599118,-45.69037181,,
01-04-2024,West Bengal,24 Paraganas North,2024,4,0.264518002,31.74226423,22.72714059,88.73013177,31.6317749,31.91693115,28.12444777,-27.85992976,0.870699687,Normal
01-05-2024,West Bengal,24 Paraganas North,2024,5,11.14357561,30.12433384,22.72714059,88.73013177,30.02868652,30.26696777,26.95827525,-15.81469964,,
01-06-2024,West Bengal,24 Paraganas North,2024,6,4.236778041,30.88248465,22.72714059,88.73013177,30.56808472,31.05636597,38.39196762,-34.15518958,,
01-07-2024,West Bengal,24 Paraganas North,2024,7,9.069487653,28.75533273,22.72714059,88.73013177,28.62341309,28.84411621,25.28794329,-16.21845563,,
01-08-2024,West Bengal,24 Paraganas North,2024,8,14.49364188,27.81708636,22.72714059,88.73013177,27.73092651,27.91452026,21.79936755,-7.305725674,-0.302523726,Normal
01-09-2024,West Bengal,24 Paraganas North,2024,9,12.19279524,28.39454869,22.72714059,88.73013177,28.32345581,28.51876831,20.22479406,-8.03199882,1.08799632,Moderately Wet
01-10-2024,West Bengal,24 Paraganas North,2024,10,5.716734096,27.47651018,22.72714059,88.73013177,27.13577271,27.86428833,34.48959443,-28.77286033,1.394472372,Moderately Wet
01-11-2024,West Bengal,24 Paraganas North,2024,11,0.360445949,23.89410226,22.72714059,88.73013177,23.48880005,24.5864563,32.21232075,-31.85187481,1.442441995,Moderately Wet
01-12-2024,West Bengal,24 Paraganas North,2024,12,0.106978621,19.91629464,22.72714059,88.73013177,19.45541382,20.76400757,30.21240545,-30.10542682,,
01-01-2025,West Bengal,24 Paraganas North,2025,1,0.032931764,19.48822196,22.72714059,88.73013177,19.02633667,20.16500854,29.2680749,-29.23514313,,
01-02-2025,West Bengal,24 Paraganas North,2025,2,0.425979723,23.42913993,22.72714059,88.73013177,22.65603638,24.23416138,39.99018301,-39.56420329,,
01-03-2025,West Bengal,24 Paraganas North,2025,3,0.261435318,27.4856829,22.72714059,88.73013177,27.07156372,27.82351685,38.71758663,-38.45615132,,
01-04-2025,West Bengal,24 Paraganas North,2025,4,3.996883719,29.04286935,22.72714059,88.73013177,28.89923096,29.17071533,25.94672868,-21.94984496,1.728010352,Severely Wet
01-05-2025,West Bengal,24 Paraganas North,2025,5,4.789325823,29.49998605,22.72714059,88.73013177,29.31137085,29.74887085,36.05297645,-31.26365063,,
01-06-2025,West Bengal,24 Paraganas North,2025,6,13.23098057,28.76622838,22.72714059,88.73013177,28.68313599,28.84524536,21.15961366,-7.928633095,,
01-07-2025,West Bengal,24 Paraganas North,2025,7,17.97580915,27.89831543,22.72714059,88.73013177,27.8420105,27.99630737,20.75480163,-2.778992478,,
01-08-2025,West Bengal,24 Paraganas North,2025,8,9.525631278,27.90133929,22.72714059,88.73013177,27.81021118,27.98208618,21.13112835,-11.60549707,1.756704557,Severely Wet
01-09-2025,West Bengal,24 Paraganas North,2025,9,9.093830218,28.16063058,22.72714059,88.73013177,28.06704712,28.27407837,20.71725878,-11.62342856,1.571777509,Severely Wet
01-10-2025,West Bengal,24 Paraganas North,2025,10,4.30974775,27.03454241,22.72714059,88.73013177,26.77505493,27.50942993,34.28999266,-29.98024491,0.486235354,Normal
01-01-2013,West Bengal,24 Paraganas South,2013,1,0.112341975,19.23631612,22.05679177,88.55190727,18.44424438,20.30557251,37.71613821,-37.60379624,,
01-02-2013,West Bengal,24 Paraganas South,2013,2,0.166484489,22.52826428,22.05679177,88.55190727,21.88626099,23.27493286,37.07573949,-36.909255,-6.360938869,Severe Drought
01-03-2013,West Bengal,24 Paraganas South,2013,3,0.289009595,27.32064869,22.05679177,88.55190727,26.5993042,27.66375732,46.16737552,-45.87836593,,
01-04-2013,West Bengal,24 Paraganas South,2013,4,1.209493418,29.500008,22.05679177,88.55190727,28.65350342,30.06365967,59.79794881,-58.58845539,,
01-05-2013,West Bengal,24 Paraganas South,2013,5,3.588536247,29.55654457,22.05679177,88.55190727,28.91470337,30.33657837,64.96425073,-61.37571448,,
01-06-2013,West Bengal,24 Paraganas South,2013,6,9.077820825,28.44748375,22.05679177,88.55190727,28.2208252,28.68762207,35.54823034,-26.47040952,,
01-07-2013,West Bengal,24 Paraganas South,2013,7,8.880887391,27.94080991,22.05679177,88.55190727,27.80831909,28.10128784,28.55302975,-19.67214236,,
01-08-2013,West Bengal,24 Paraganas South,2013,8,11.88216112,27.66735239,22.05679177,88.55190727,27.56594849,27.90579224,29.56233741,-17.68017629,1.241446082,Moderately Wet
01-09-2013,West Bengal,24 Paraganas South,2013,9,11.16120085,27.5199595,22.05679177,88.55190727,27.40859985,27.78359985,27.60496555,-16.4437647,1.629573222,Severely Wet
01-10-2013,West Bengal,24 Paraganas South,2013,10,12.14143947,25.98094903,22.05679177,88.55190727,25.61520386,26.45504761,36.12268485,-23.98124538,,
01-11-2013,West Bengal,24 Paraganas South,2013,11,0.001502159,23.22675861,22.05679177,88.55190727,22.47259521,24.19525146,40.24714708,-40.24564492,1.760998372,Severely Wet
01-12-2013,West Bengal,24 Paraganas South,2013,12,0.008662345,20.96949443,22.05679177,88.55190727,20.1378479,21.95230103,37.15817648,-37.14951413,0.711265132,Normal
01-01-2014,West Bengal,24 Paraganas South,2014,1,0.001784037,19.40234775,22.05679177,88.55190727,18.55978394,20.44259644,38.10323509,-38.10145106,,
01-02-2014,West Bengal,24 Paraganas South,2014,2,1.107774328,22.00999776,22.05679177,88.55190727,21.23483276,22.55319214,35.66067277,-34.55289844,-4.593575649,Severe Drought
01-03-2014,West Bengal,24 Paraganas South,2014,3,0.829429001,27.02527056,22.05679177,88.55190727,26.57467651,27.28170776,37.37995781,-36.55052881,,
